playlist_id,playlist_name,num_tracks,num_followers
4747,2017 PlayList,70,1
4748,Calm ,34,1
4749,Pregame,63,1
4750,lil wayne,37,2
4751,jams,188,1
4752,🌞🌞,117,2
4753,Electronic,242,3
4754,#throwbackthursday,147,2
4755,de todo un poco,174,2
4756,90s,19,2
4757,Running,43,1
4758,Atlas,20,1
4759,jammin,60,1
4760,vibes ,36,3
4761,oldies,100,1
4762,420,106,2
4763,LB,60,1
4764,RWBY,127,2
4765,summer country,62,1
4766,Get Happy,12,1
4767,old,68,1
4768,The truth,90,1
4769,Cuba,37,1
4770,mel,74,5
4771,love.,10,1
4772,Ez,101,1
4773,temp,16,1
4774,grass,91,1
4775,Smokin,52,1
4776,80s,36,1
4777,80s,150,2
4778,Country,186,1
4779,SummerTime,185,1
4780,bedtime,75,1
4781,90s,229,2
4782,Sleep,7,1
4783,Sunday Candy,153,1
4784,shower 🚿,19,1
4785,New,31,1
4786,sad,5,1
4787,nortenas,42,1
4788,Pool party ,51,1
4789,G2,33,1
4790,Christian,24,1
4791,Spring 2016,53,1
4792,Sad,38,1
4793,Daily,16,1
4794,car party,83,1
4795,Chill House,101,6
4796,My Country,192,1
4797,flower,42,1
4798,Clásicas ,52,1
4799,Classic,70,1
4800,Broadway!,173,1
4801,Yas,88,1
4802,Gym,99,6
4803,dreams,22,1
4804,R&B,176,2
4805,summer 2015,16,2
4806,Alternative,75,1
4807,Pregame,15,1
4808,Lil Wayne,203,4
4809,spanish,103,1
4810,Good vibes,103,1
4811,Roadtrip,116,1
4812,chill,33,1
4813,Deeper,109,2
4814,Soul/Funk,28,1
4815,J Balvin,17,1
4816,jams,66,1
4817,AUX,11,1
4818,\m/,96,1
4819,Pop Español,119,1
4820,squad playlist,160,8
4821,twin peaks,13,1
4822,sergio,51,1
4823,guardians of the galaxy,12,1
4824,oldies,34,1
4825,🎉🎉🎉,115,1
4826,morning,21,2
4827,Emotions,18,1
4828,TAILGATE,136,1
4829,on the road again,22,1
4830,🔥🔥,23,4
4831,Grad Party,155,1
4832,A Good Playlist,111,1
4833,Christmas,178,1
4834,I Don't Know,79,1
4835,Party 2015,81,1
4836,The Classics,95,4
4837,AMANDA,40,1
4838,birthday,25,2
4839,Boo,77,1
4840,Time,98,1
4841,Therapy,46,1
4842,House,22,1
4843,Christmas Bangers,48,1
4844,Otis,66,1
4845,Up,32,1
4846,Stuff,58,1
4847,country,71,1
4848,mood,30,1
4849,encouragement,10,1
4850,Fall 2016,58,1
4851,stranger things,28,1
4852,2012,156,4
4853,young the giant,39,1
4854,TBT,59,1
4855,speechless ,210,2
4856,Lit.,160,1
4857,don omar,71,3
4858,Bridal shower,65,1
4859,guilty pleasures,120,3
4860,Up,20,1
4861,💪🏼,62,1
4862,OG RAP,29,1
4863,nick,21,2
4864,alone.,56,1
4865,June 2016,41,1
4866,June 16 ,46,1
4867,Country,45,2
4868,Lift,42,2
4869,Lily,34,1
4870,Crush,30,1
4871,disney channel,178,6
4872,prime,32,1
4873,twenty sixteen,154,2
4874,French,6,3
4875,Yay Area,48,2
4876,Chill music,128,1
4877,dance,38,1
4878,hype,63,1
4879,go,46,2
4880,chillin,60,2
4881,Car jams,157,1
4882,Half Marathon,73,1
4883,Around the World,58,5
4884,chill,34,3
4885,have a nice day,68,2
4886,Rap crap,43,1
4887,roll,102,1
4888,Moody,240,1
4889,Dance,27,1
4890,The Classics,47,1
4891,80's and 90's,122,1
4892,summaaa,58,2
4893,Hoop,82,1
4894,Alabanza,13,2
4895,lets go. ,51,1
4896,Mine,22,1
4897,❤❤,89,1
4898,Throwback,132,1
4899,worship,79,1
4900,reggae,15,1
4901,lg!!,32,1
4902,trappin,193,1
4903,ambient,38,1
4904,carlos,118,1
4905,THROWBACK ,82,1
4906,60s,16,1
4907,yeah ...,59,1
4908,throwback,34,1
4909,country,158,4
4910,classic rock,54,1
4911,edm,78,1
4912,Turnt Up,11,1
4913,This is Halloween,120,1
4914,Current,54,1
4915,ABBY,76,1
4916,Chillin,13,1
4917,gym 3,14,1
4918,GIRL,7,1
4919,Lista oficial Sense8,20,1
4920,80's New Wave,55,1
4921,in my feelings,50,1
4922,Swing Dance,37,1
4923,Jack White,36,1
4924,sleepless,16,1
4925,feeling good,9,1
4926,country favs,213,1
4927,Summer 2015,211,1
4928,throwbacks,120,1
4929,bru,24,1
4930,August '17,28,1
4931,Adele,32,1
4932,Summer 2017,166,1
4933,FEELS,43,1
4934,TBT,168,3
4935,American Pie,30,1
4936,Good Tunes,58,1
4937,Drive,35,1
4938,DC,25,1
4939,Summer Jamz,112,3
4940,good vibes,39,1
4941,Musicals,30,2
4942,Country Strong,85,1
4943,Road Trip,18,1
4944,Country,28,1
4945,ROCK EN ESPAÑOL,53,1
4946,Folksy,170,1
4947,July,13,2
4948,white.,59,1
4949,May 2017,16,1
4950,rock songs ,191,1
4951,Mix,83,2
4952,New,18,1
4953,Swing,22,1
4954,AIRPLANE. ,134,1
4955,rockstar,160,1
4956,Jams,39,1
4957,Pop Playlist,74,1
4958,new,10,1
4959,_FLOW_,32,2
4960,meditation,53,128
4961,Musicals,20,1
4962,Electro Swing,22,1
4963,Regueton,20,3
4964,halloween,12,2
4965,Remix,17,1
4966,Maria,39,1
4967,electric love ,145,1
4968,U.S.A. ,27,1
4969,grad party,71,1
4970,Twice,31,2
4971,School,23,1
4972,90's Jams,31,3
4973,MK,16,1
4974,2.0,212,1
4975,cocktail hour,49,1
4976,good,29,1
4977,Sparks,52,1
4978,Punk Goes Pop,86,1
4979,Hawaiian,33,1
4980,workout,7,1
4981,Perfect,5,1
4982,New Country,19,1
4983,werk,117,1
4984,Let's Party,72,1
4985,Acústico ,33,1
4986,Pure.,25,1
4987,Summer 17,49,1
4988,Smoooth,87,1
4989,jack and jack,60,1
4990,Lust,62,2
4991,running ,17,1
4992,drowning ,30,2
4993,collab,47,1
4994,Old School,135,2
4995,Power,49,1
4996,Babe.,43,1
4997,Winter is coming,11,1
4998,poop,150,6
4999,Waltz,20,1
